"scenario","compartment","date","death_calibrated","y_mean","iso3c"
"Maintain Status Quo","hospital_demand",2021-10-17,FALSE,1858.59,"AFG"
"Maintain Status Quo","ICU_demand",2021-10-17,FALSE,351.68,"AFG"
"Maintain Status Quo","infections",2021-10-17,FALSE,20298.06,"AFG"
"Maintain Status Quo","hospital_incidence",2021-10-17,FALSE,201.31,"AFG"
"Maintain Status Quo","ICU_incidence",2021-10-17,FALSE,72.46,"AFG"
"Maintain Status Quo","cumulative_infections",2021-10-17,FALSE,15217059.58,"AFG"
"Relax Interventions 50%","hospital_demand",2021-10-17,FALSE,1858.59,"AFG"
"Relax Interventions 50%","ICU_demand",2021-10-17,FALSE,351.68,"AFG"
"Relax Interventions 50%","infections",2021-10-17,FALSE,20298.06,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-10-17,FALSE,201.31,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-10-17,FALSE,72.46,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-10-17,FALSE,15217059.58,"AFG"
"Additional 50% Reduction","hospital_demand",2021-10-18,FALSE,1855.38,"AFG"
"Additional 50% Reduction","ICU_demand",2021-10-18,FALSE,351.43,"AFG"
"Additional 50% Reduction","infections",2021-10-18,FALSE,20095.74,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-10-18,FALSE,200.58,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-10-18,FALSE,72.18,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-10-18,FALSE,15237155.32,"AFG"
"Maintain Status Quo","hospital_demand",2021-10-18,FALSE,1855.38,"AFG"
"Maintain Status Quo","ICU_demand",2021-10-18,FALSE,351.43,"AFG"
"Maintain Status Quo","infections",2021-10-18,FALSE,20095.74,"AFG"
"Maintain Status Quo","hospital_incidence",2021-10-18,FALSE,200.58,"AFG"
"Maintain Status Quo","ICU_incidence",2021-10-18,FALSE,72.18,"AFG"
"Maintain Status Quo","cumulative_infections",2021-10-18,FALSE,15237155.32,"AFG"
"Relax Interventions 50%","hospital_demand",2021-10-18,FALSE,1855.38,"AFG"
"Relax Interventions 50%","ICU_demand",2021-10-18,FALSE,351.43,"AFG"
"Relax Interventions 50%","infections",2021-10-18,FALSE,20095.74,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-10-18,FALSE,200.58,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-10-18,FALSE,72.18,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-10-18,FALSE,15237155.32,"AFG"
"Additional 50% Reduction","hospital_demand",2021-10-19,FALSE,1851.7,"AFG"
"Additional 50% Reduction","ICU_demand",2021-10-19,FALSE,351.08,"AFG"
"Additional 50% Reduction","infections",2021-10-19,FALSE,19900.15,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-10-19,FALSE,199.6,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-10-19,FALSE,71.81,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-10-19,FALSE,15257055.48,"AFG"
"Maintain Status Quo","hospital_demand",2021-10-19,FALSE,1851.7,"AFG"
"Maintain Status Quo","ICU_demand",2021-10-19,FALSE,351.08,"AFG"
"Maintain Status Quo","infections",2021-10-19,FALSE,19900.15,"AFG"
"Maintain Status Quo","hospital_incidence",2021-10-19,FALSE,199.6,"AFG"
"Maintain Status Quo","ICU_incidence",2021-10-19,FALSE,71.81,"AFG"
"Maintain Status Quo","cumulative_infections",2021-10-19,FALSE,15257055.48,"AFG"
"Relax Interventions 50%","hospital_demand",2021-10-19,FALSE,1851.7,"AFG"
"Relax Interventions 50%","ICU_demand",2021-10-19,FALSE,351.08,"AFG"
"Relax Interventions 50%","infections",2021-10-19,FALSE,19900.15,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-10-19,FALSE,199.6,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-10-19,FALSE,71.81,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-10-19,FALSE,15257055.48,"AFG"
"Additional 50% Reduction","hospital_demand",2021-10-20,FALSE,1847.33,"AFG"
"Additional 50% Reduction","ICU_demand",2021-10-20,FALSE,350.64,"AFG"
"Additional 50% Reduction","infections",2021-10-20,FALSE,19710.91,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-10-20,FALSE,198.41,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-10-20,FALSE,71.36,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-10-20,FALSE,15276766.39,"AFG"
"Maintain Status Quo","hospital_demand",2021-10-20,FALSE,1847.33,"AFG"
"Maintain Status Quo","ICU_demand",2021-10-20,FALSE,350.64,"AFG"
"Maintain Status Quo","infections",2021-10-20,FALSE,19710.91,"AFG"
"Maintain Status Quo","hospital_incidence",2021-10-20,FALSE,198.41,"AFG"
"Maintain Status Quo","ICU_incidence",2021-10-20,FALSE,71.36,"AFG"
"Maintain Status Quo","cumulative_infections",2021-10-20,FALSE,15276766.39,"AFG"
"Relax Interventions 50%","hospital_demand",2021-10-20,FALSE,1847.33,"AFG"
"Relax Interventions 50%","ICU_demand",2021-10-20,FALSE,350.64,"AFG"
"Relax Interventions 50%","infections",2021-10-20,FALSE,19710.91,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-10-20,FALSE,198.41,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-10-20,FALSE,71.36,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-10-20,FALSE,15276766.39,"AFG"
"Additional 50% Reduction","hospital_demand",2021-10-21,FALSE,1842.12,"AFG"
"Additional 50% Reduction","ICU_demand",2021-10-21,FALSE,350.12,"AFG"
"Additional 50% Reduction","infections",2021-10-21,FALSE,19526.17,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-10-21,FALSE,197.08,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-10-21,FALSE,70.86,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-10-21,FALSE,15296292.56,"AFG"
"Maintain Status Quo","hospital_demand",2021-10-21,FALSE,1842.12,"AFG"
"Maintain Status Quo","ICU_demand",2021-10-21,FALSE,350.12,"AFG"
"Maintain Status Quo","infections",2021-10-21,FALSE,19526.17,"AFG"
"Maintain Status Quo","hospital_incidence",2021-10-21,FALSE,197.08,"AFG"
"Maintain Status Quo","ICU_incidence",2021-10-21,FALSE,70.86,"AFG"
"Maintain Status Quo","cumulative_infections",2021-10-21,FALSE,15296292.56,"AFG"
"Relax Interventions 50%","hospital_demand",2021-10-21,FALSE,1842.12,"AFG"
"Relax Interventions 50%","ICU_demand",2021-10-21,FALSE,350.12,"AFG"
"Relax Interventions 50%","infections",2021-10-21,FALSE,19526.17,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-10-21,FALSE,197.08,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-10-21,FALSE,70.86,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-10-21,FALSE,15296292.56,"AFG"
"Additional 50% Reduction","hospital_demand",2021-10-22,FALSE,1836.01,"AFG"
"Additional 50% Reduction","ICU_demand",2021-10-22,FALSE,349.54,"AFG"
"Additional 50% Reduction","infections",2021-10-22,FALSE,19344.26,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-10-22,FALSE,195.64,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-10-22,FALSE,70.32,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-10-22,FALSE,15315636.81,"AFG"
"Maintain Status Quo","hospital_demand",2021-10-22,FALSE,1836.01,"AFG"
"Maintain Status Quo","ICU_demand",2021-10-22,FALSE,349.54,"AFG"
"Maintain Status Quo","infections",2021-10-22,FALSE,19344.26,"AFG"
"Maintain Status Quo","hospital_incidence",2021-10-22,FALSE,195.64,"AFG"
"Maintain Status Quo","ICU_incidence",2021-10-22,FALSE,70.32,"AFG"
"Maintain Status Quo","cumulative_infections",2021-10-22,FALSE,15315636.81,"AFG"
"Relax Interventions 50%","hospital_demand",2021-10-22,FALSE,1836.01,"AFG"
"Relax Interventions 50%","ICU_demand",2021-10-22,FALSE,349.54,"AFG"
"Relax Interventions 50%","infections",2021-10-22,FALSE,19344.26,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-10-22,FALSE,195.64,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-10-22,FALSE,70.32,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-10-22,FALSE,15315636.81,"AFG"
"Additional 50% Reduction","hospital_demand",2021-10-23,FALSE,1828.97,"AFG"
"Additional 50% Reduction","ICU_demand",2021-10-23,FALSE,348.9,"AFG"
"Additional 50% Reduction","infections",2021-10-23,FALSE,19164.08,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-10-23,FALSE,194.13,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-10-23,FALSE,69.75,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-10-23,FALSE,15334800.89,"AFG"
"Maintain Status Quo","hospital_demand",2021-10-23,FALSE,1828.97,"AFG"
"Maintain Status Quo","ICU_demand",2021-10-23,FALSE,348.9,"AFG"
"Maintain Status Quo","infections",2021-10-23,FALSE,19164.08,"AFG"
"Maintain Status Quo","hospital_incidence",2021-10-23,FALSE,194.13,"AFG"
"Maintain Status Quo","ICU_incidence",2021-10-23,FALSE,69.75,"AFG"
"Maintain Status Quo","cumulative_infections",2021-10-23,FALSE,15334800.89,"AFG"
"Relax Interventions 50%","hospital_demand",2021-10-23,FALSE,1828.97,"AFG"
"Relax Interventions 50%","ICU_demand",2021-10-23,FALSE,348.9,"AFG"
"Relax Interventions 50%","infections",2021-10-23,FALSE,19164.08,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-10-23,FALSE,194.13,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-10-23,FALSE,69.75,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-10-23,FALSE,15334800.89,"AFG"
"Additional 50% Reduction","hospital_demand",2021-10-24,FALSE,1821.03,"AFG"
"Additional 50% Reduction","ICU_demand",2021-10-24,FALSE,348.22,"AFG"
"Additional 50% Reduction","infections",2021-10-24,FALSE,18985.01,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-10-24,FALSE,192.57,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-10-24,FALSE,69.16,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-10-24,FALSE,15353785.91,"AFG"
"Maintain Status Quo","hospital_demand",2021-10-24,FALSE,1821.03,"AFG"
"Maintain Status Quo","ICU_demand",2021-10-24,FALSE,348.22,"AFG"
"Maintain Status Quo","infections",2021-10-24,FALSE,18985.01,"AFG"
"Maintain Status Quo","hospital_incidence",2021-10-24,FALSE,192.57,"AFG"
"Maintain Status Quo","ICU_incidence",2021-10-24,FALSE,69.16,"AFG"
"Maintain Status Quo","cumulative_infections",2021-10-24,FALSE,15353785.91,"AFG"
"Relax Interventions 50%","hospital_demand",2021-10-24,FALSE,1821.03,"AFG"
"Relax Interventions 50%","ICU_demand",2021-10-24,FALSE,348.22,"AFG"
"Relax Interventions 50%","infections",2021-10-24,FALSE,18985.01,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-10-24,FALSE,192.57,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-10-24,FALSE,69.16,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-10-24,FALSE,15353785.91,"AFG"
"Additional 50% Reduction","hospital_demand",2021-10-25,FALSE,1812.24,"AFG"
"Additional 50% Reduction","ICU_demand",2021-10-25,FALSE,347.52,"AFG"
"Additional 50% Reduction","infections",2021-10-25,FALSE,18806.78,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-10-25,FALSE,190.98,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-10-25,FALSE,68.57,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-10-25,FALSE,15372592.69,"AFG"
"Maintain Status Quo","hospital_demand",2021-10-25,FALSE,1812.24,"AFG"
"Maintain Status Quo","ICU_demand",2021-10-25,FALSE,347.52,"AFG"
"Maintain Status Quo","infections",2021-10-25,FALSE,18806.78,"AFG"
"Maintain Status Quo","hospital_incidence",2021-10-25,FALSE,190.98,"AFG"
"Maintain Status Quo","ICU_incidence",2021-10-25,FALSE,68.57,"AFG"
"Maintain Status Quo","cumulative_infections",2021-10-25,FALSE,15372592.69,"AFG"
"Relax Interventions 50%","hospital_demand",2021-10-25,FALSE,1812.24,"AFG"
"Relax Interventions 50%","ICU_demand",2021-10-25,FALSE,347.52,"AFG"
"Relax Interventions 50%","infections",2021-10-25,FALSE,18806.78,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-10-25,FALSE,190.98,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-10-25,FALSE,68.57,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-10-25,FALSE,15372592.69,"AFG"
"Additional 50% Reduction","hospital_demand",2021-10-26,FALSE,1802.67,"AFG"
"Additional 50% Reduction","ICU_demand",2021-10-26,FALSE,346.79,"AFG"
"Additional 50% Reduction","infections",2021-10-26,FALSE,18629.27,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-10-26,FALSE,189.37,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-10-26,FALSE,67.96,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-10-26,FALSE,15391221.96,"AFG"
"Maintain Status Quo","hospital_demand",2021-10-26,FALSE,1802.67,"AFG"
"Maintain Status Quo","ICU_demand",2021-10-26,FALSE,346.79,"AFG"
"Maintain Status Quo","infections",2021-10-26,FALSE,18629.27,"AFG"
"Maintain Status Quo","hospital_incidence",2021-10-26,FALSE,189.37,"AFG"
"Maintain Status Quo","ICU_incidence",2021-10-26,FALSE,67.96,"AFG"
"Maintain Status Quo","cumulative_infections",2021-10-26,FALSE,15391221.96,"AFG"
"Relax Interventions 50%","hospital_demand",2021-10-26,FALSE,1802.67,"AFG"
"Relax Interventions 50%","ICU_demand",2021-10-26,FALSE,346.79,"AFG"
"Relax Interventions 50%","infections",2021-10-26,FALSE,18629.27,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-10-26,FALSE,189.37,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-10-26,FALSE,67.96,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-10-26,FALSE,15391221.96,"AFG"
"Additional 50% Reduction","hospital_demand",2021-10-27,FALSE,1792.39,"AFG"
"Additional 50% Reduction","ICU_demand",2021-10-27,FALSE,346.04,"AFG"
"Additional 50% Reduction","infections",2021-10-27,FALSE,18452.48,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-10-27,FALSE,187.74,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-10-27,FALSE,67.35,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-10-27,FALSE,15409674.44,"AFG"
"Maintain Status Quo","hospital_demand",2021-10-27,FALSE,1792.39,"AFG"
"Maintain Status Quo","ICU_demand",2021-10-27,FALSE,346.04,"AFG"
"Maintain Status Quo","infections",2021-10-27,FALSE,18452.48,"AFG"
"Maintain Status Quo","hospital_incidence",2021-10-27,FALSE,187.74,"AFG"
"Maintain Status Quo","ICU_incidence",2021-10-27,FALSE,67.35,"AFG"
"Maintain Status Quo","cumulative_infections",2021-10-27,FALSE,15409674.44,"AFG"
"Relax Interventions 50%","hospital_demand",2021-10-27,FALSE,1792.39,"AFG"
"Relax Interventions 50%","ICU_demand",2021-10-27,FALSE,346.04,"AFG"
"Relax Interventions 50%","infections",2021-10-27,FALSE,18452.48,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-10-27,FALSE,187.74,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-10-27,FALSE,67.35,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-10-27,FALSE,15409674.44,"AFG"
"Additional 50% Reduction","hospital_demand",2021-10-28,FALSE,1781.47,"AFG"
"Additional 50% Reduction","ICU_demand",2021-10-28,FALSE,345.28,"AFG"
"Additional 50% Reduction","infections",2021-10-28,FALSE,18276.41,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-10-28,FALSE,186.11,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-10-28,FALSE,66.74,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-10-28,FALSE,15427950.86,"AFG"
"Maintain Status Quo","hospital_demand",2021-10-28,FALSE,1781.47,"AFG"
"Maintain Status Quo","ICU_demand",2021-10-28,FALSE,345.28,"AFG"
"Maintain Status Quo","infections",2021-10-28,FALSE,18276.41,"AFG"
"Maintain Status Quo","hospital_incidence",2021-10-28,FALSE,186.11,"AFG"
"Maintain Status Quo","ICU_incidence",2021-10-28,FALSE,66.74,"AFG"
"Maintain Status Quo","cumulative_infections",2021-10-28,FALSE,15427950.86,"AFG"
"Relax Interventions 50%","hospital_demand",2021-10-28,FALSE,1781.47,"AFG"
"Relax Interventions 50%","ICU_demand",2021-10-28,FALSE,345.28,"AFG"
"Relax Interventions 50%","infections",2021-10-28,FALSE,18276.41,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-10-28,FALSE,186.11,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-10-28,FALSE,66.74,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-10-28,FALSE,15427950.86,"AFG"
"Additional 50% Reduction","hospital_demand",2021-10-29,FALSE,1769.99,"AFG"
"Additional 50% Reduction","ICU_demand",2021-10-29,FALSE,344.51,"AFG"
"Additional 50% Reduction","infections",2021-10-29,FALSE,17923.39,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-10-29,FALSE,184.46,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-10-29,FALSE,66.12,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-10-29,FALSE,15445874.24,"AFG"
"Maintain Status Quo","hospital_demand",2021-10-29,FALSE,1769.99,"AFG"
"Maintain Status Quo","ICU_demand",2021-10-29,FALSE,344.51,"AFG"
"Maintain Status Quo","infections",2021-10-29,FALSE,17923.39,"AFG"
"Maintain Status Quo","hospital_incidence",2021-10-29,FALSE,184.46,"AFG"
"Maintain Status Quo","ICU_incidence",2021-10-29,FALSE,66.12,"AFG"
"Maintain Status Quo","cumulative_infections",2021-10-29,FALSE,15445874.24,"AFG"
"Relax Interventions 50%","hospital_demand",2021-10-29,FALSE,1769.99,"AFG"
"Relax Interventions 50%","ICU_demand",2021-10-29,FALSE,344.51,"AFG"
"Relax Interventions 50%","infections",2021-10-29,FALSE,17923.39,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-10-29,FALSE,184.46,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-10-29,FALSE,66.12,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-10-29,FALSE,15445874.24,"AFG"
"Additional 50% Reduction","hospital_demand",2021-10-30,FALSE,1757.89,"AFG"
"Additional 50% Reduction","ICU_demand",2021-10-30,FALSE,343.69,"AFG"
"Additional 50% Reduction","infections",2021-10-30,FALSE,17385.23,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-10-30,FALSE,182.55,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-10-30,FALSE,65.4,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-10-30,FALSE,15463259.48,"AFG"
"Maintain Status Quo","hospital_demand",2021-10-30,FALSE,1757.89,"AFG"
"Maintain Status Quo","ICU_demand",2021-10-30,FALSE,343.69,"AFG"
"Maintain Status Quo","infections",2021-10-30,FALSE,17385.23,"AFG"
"Maintain Status Quo","hospital_incidence",2021-10-30,FALSE,182.55,"AFG"
"Maintain Status Quo","ICU_incidence",2021-10-30,FALSE,65.4,"AFG"
"Maintain Status Quo","cumulative_infections",2021-10-30,FALSE,15463259.48,"AFG"
"Relax Interventions 50%","hospital_demand",2021-10-30,FALSE,1757.89,"AFG"
"Relax Interventions 50%","ICU_demand",2021-10-30,FALSE,343.69,"AFG"
"Relax Interventions 50%","infections",2021-10-30,FALSE,17385.23,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-10-30,FALSE,182.55,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-10-30,FALSE,65.4,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-10-30,FALSE,15463259.48,"AFG"
"Additional 50% Reduction","hospital_demand",2021-10-31,FALSE,1744.87,"AFG"
"Additional 50% Reduction","ICU_demand",2021-10-31,FALSE,342.74,"AFG"
"Additional 50% Reduction","infections",2021-10-31,FALSE,16805.22,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-10-31,FALSE,180.13,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-10-31,FALSE,64.49,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-10-31,FALSE,15480064.7,"AFG"
"Maintain Status Quo","hospital_demand",2021-10-31,FALSE,1744.87,"AFG"
"Maintain Status Quo","ICU_demand",2021-10-31,FALSE,342.74,"AFG"
"Maintain Status Quo","infections",2021-10-31,FALSE,16805.22,"AFG"
"Maintain Status Quo","hospital_incidence",2021-10-31,FALSE,180.13,"AFG"
"Maintain Status Quo","ICU_incidence",2021-10-31,FALSE,64.49,"AFG"
"Maintain Status Quo","cumulative_infections",2021-10-31,FALSE,15480064.7,"AFG"
"Relax Interventions 50%","hospital_demand",2021-10-31,FALSE,1744.87,"AFG"
"Relax Interventions 50%","ICU_demand",2021-10-31,FALSE,342.74,"AFG"
"Relax Interventions 50%","infections",2021-10-31,FALSE,16805.22,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-10-31,FALSE,180.13,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-10-31,FALSE,64.49,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-10-31,FALSE,15480064.7,"AFG"
"Additional 50% Reduction","hospital_demand",2021-11-01,FALSE,1730.42,"AFG"
"Additional 50% Reduction","ICU_demand",2021-11-01,FALSE,341.58,"AFG"
"Additional 50% Reduction","infections",2021-11-01,FALSE,16239.31,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-11-01,FALSE,177.1,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-11-01,FALSE,63.36,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-11-01,FALSE,15496304.01,"AFG"
"Maintain Status Quo","hospital_demand",2021-11-01,FALSE,1730.42,"AFG"
"Maintain Status Quo","ICU_demand",2021-11-01,FALSE,341.58,"AFG"
"Maintain Status Quo","infections",2021-11-01,FALSE,16239.31,"AFG"
